locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILNFNBCO_04307	CDS	720	fliA		COG1191	RNA polymerase sigma factor FliA
ILNFNBCO_04308	CDS	1758				hypothetical protein
ILNFNBCO_04309	CDS	1398	fliD		COG1345	Flagellar hook-associated protein 2
ILNFNBCO_04310	CDS	411	fliS		COG1516	Flagellar secretion chaperone FliS
ILNFNBCO_04311	CDS	366	fliT			Flagellar protein FliT
ILNFNBCO_04312	CDS	1488	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
ILNFNBCO_04313	CDS	414				hypothetical protein
ILNFNBCO_04314	CDS	1206				hypothetical protein
ILNFNBCO_04315	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
ILNFNBCO_04316	CDS	669	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
ILNFNBCO_04317	CDS	480	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
ILNFNBCO_04318	CDS	1140				hypothetical protein
ILNFNBCO_04319	CDS	1140				hypothetical protein
ILNFNBCO_04320	CDS	315	fliE		COG1677	Flagellar hook-basal body complex protein FliE
ILNFNBCO_04321	CDS	1659	fliF		COG1766	Flagellar M-ring protein
ILNFNBCO_04322	CDS	996	fliG		COG1536	Flagellar motor switch protein FliG
ILNFNBCO_04323	CDS	687	fliH		COG1317	Flagellar assembly protein FliH
ILNFNBCO_04324	CDS	1374	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
ILNFNBCO_04325	CDS	444	fliJ		COG2882	Flagellar FliJ protein
ILNFNBCO_04326	CDS	1128	fliK		COG3144	Flagellar hook-length control protein
ILNFNBCO_04327	CDS	465				hypothetical protein
ILNFNBCO_04328	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
ILNFNBCO_04329	CDS	414	fliN		COG1886	Flagellar motor switch protein FliN
ILNFNBCO_04330	CDS	366	fliO		COG3190	Flagellar protein FliO
ILNFNBCO_04331	CDS	738	fliP		COG1338	Flagellar biosynthetic protein FliP
ILNFNBCO_04332	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
ILNFNBCO_04333	CDS	786	fliR		COG1684	Flagellar biosynthetic protein FliR
ILNFNBCO_04334	CDS	624	rcsA		COG2771	Transcriptional regulatory protein RcsA
ILNFNBCO_04335	CDS	189	dsrB			Protein DsrB
ILNFNBCO_04336	CDS	228				hypothetical protein
ILNFNBCO_04337	misc_RNA	87				DsrA
ILNFNBCO_04338	CDS	816	yedP	3.1.3.70	COG3769	Mannosyl-3-phosphoglycerate phosphatase
ILNFNBCO_04339	CDS	1695	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
ILNFNBCO_04340	CDS	183				hypothetical protein
ILNFNBCO_04341	CDS	918	yedI		COG2354	Inner membrane protein YedI
ILNFNBCO_04342	CDS	921	yedA			putative inner membrane transporter YedA
ILNFNBCO_04343	CDS	471	vsr	3.1.-.-	COG3727	Very short patch repair protein
ILNFNBCO_04344	CDS	1419	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
ILNFNBCO_04345	CDS	696	yedJ		COG1418	putative protein YedJ
ILNFNBCO_04346	misc_RNA	90				rseX
ILNFNBCO_04347	CDS	645	ompC_2			Outer membrane porin C
ILNFNBCO_04348	CDS	576	ompN_3		COG3203	Outer membrane porin N
ILNFNBCO_04349	CDS	852	hchA	3.1.2.-	COG0693	Protein/nucleic acid deglycase 1
ILNFNBCO_04350	CDS	1359	hprS	2.7.13.3	COG0642	Sensor histidine kinase HprS
ILNFNBCO_04351	CDS	783	hprR		COG0745	Transcriptional regulatory protein HprR
ILNFNBCO_04352	CDS	414	hiuH	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
ILNFNBCO_04353	CDS	1005	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
ILNFNBCO_04354	CDS	636	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
ILNFNBCO_04355	CDS	672	zinT		COG3443	Metal-binding protein ZinT
ILNFNBCO_04356	CDS	531	yodB		COG3038	Cytochrome b561 
ILNFNBCO_04357	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
ILNFNBCO_04358	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
ILNFNBCO_04359	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
ILNFNBCO_04360	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
ILNFNBCO_04361	misc_RNA	78				naRNA4
ILNFNBCO_04362	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
ILNFNBCO_04363	CDS	2187				hypothetical protein
ILNFNBCO_04364	CDS	825	iclR		COG1414	Transcriptional repressor IclR
ILNFNBCO_04365	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
ILNFNBCO_04366	CDS	1632				hypothetical protein
ILNFNBCO_04367	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
ILNFNBCO_04368	CDS	1230	yggP_2	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
ILNFNBCO_04369	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
ILNFNBCO_04370	CDS	798	sorA		COG3715	PTS system sorbose-specific EIIC component
ILNFNBCO_04371	CDS	495	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
ILNFNBCO_04372	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
ILNFNBCO_04373	CDS	807	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
ILNFNBCO_04374	CDS	948	sorC		COG2390	Sorbitol operon regulator
ILNFNBCO_04375	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
ILNFNBCO_04376	CDS	273				hypothetical protein
ILNFNBCO_04377	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
ILNFNBCO_04378	misc_RNA	197				Lysine
ILNFNBCO_04379	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
ILNFNBCO_04380	misc_RNA	72				naRNA4
ILNFNBCO_04381	misc_RNA	150				STnc430
ILNFNBCO_04382	CDS	243				hypothetical protein
ILNFNBCO_04383	CDS	639	gfcB_2			putative lipoprotein GfcB
ILNFNBCO_04384	CDS	738				hypothetical protein
ILNFNBCO_04385	CDS	2097				hypothetical protein
ILNFNBCO_04386	CDS	411	psiE		COG3223	Protein PsiE
ILNFNBCO_04387	CDS	1476	xylE			D-xylose-proton symporter
ILNFNBCO_04388	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
ILNFNBCO_04389	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
ILNFNBCO_04390	misc_RNA	71				naRNA4
ILNFNBCO_04391	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
ILNFNBCO_04392	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
ILNFNBCO_04393	CDS	1341	lamB		COG4580	Maltoporin
ILNFNBCO_04394	CDS	921				hypothetical protein
ILNFNBCO_04395	CDS	1581				hypothetical protein
ILNFNBCO_04396	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
ILNFNBCO_04397	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
ILNFNBCO_04398	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
ILNFNBCO_04399	CDS	369	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
ILNFNBCO_04400	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
ILNFNBCO_04401	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
ILNFNBCO_04402	CDS	210				hypothetical protein
ILNFNBCO_04403	CDS	516	zur		COG0735	Zinc uptake regulation protein
ILNFNBCO_04404	CDS	957				hypothetical protein
ILNFNBCO_04405	CDS	534				hypothetical protein
ILNFNBCO_04406	CDS	174				hypothetical protein
ILNFNBCO_04407	CDS	282				hypothetical protein
ILNFNBCO_04408	CDS	198				hypothetical protein
ILNFNBCO_04409	CDS	285				hypothetical protein
ILNFNBCO_04410	CDS	351				hypothetical protein
ILNFNBCO_04411	CDS	537				hypothetical protein
ILNFNBCO_04412	CDS	387				hypothetical protein
ILNFNBCO_04413	CDS	408				hypothetical protein
ILNFNBCO_04414	CDS	234				hypothetical protein
ILNFNBCO_04415	CDS	189				hypothetical protein
ILNFNBCO_04416	CDS	192				hypothetical protein
ILNFNBCO_04417	CDS	2472				hypothetical protein
ILNFNBCO_04418	CDS	1131				hypothetical protein
ILNFNBCO_04419	CDS	639	ompW		COG3047	Outer membrane protein W
ILNFNBCO_04420	CDS	744				hypothetical protein
ILNFNBCO_04421	CDS	540	yciB		COG2917	putative intracellular septation protein A
ILNFNBCO_04422	CDS	399		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
ILNFNBCO_04423	CDS	735	tonB		COG0810	Protein TonB
ILNFNBCO_04424	CDS	393				hypothetical protein
ILNFNBCO_04425	CDS	1254	kch		COG1226	Voltage-gated potassium channel Kch
ILNFNBCO_04426	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
ILNFNBCO_04427	CDS	330				hypothetical protein
ILNFNBCO_04428	CDS	1005	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ILNFNBCO_04429	CDS	1014	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
ILNFNBCO_04430	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
ILNFNBCO_04431	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
ILNFNBCO_04432	CDS	1677	oppA		COG4166	Periplasmic oligopeptide-binding protein
ILNFNBCO_04433	CDS	162				hypothetical protein
ILNFNBCO_04434	CDS	156				hypothetical protein
ILNFNBCO_04435	CDS	648				hypothetical protein
ILNFNBCO_04436	CDS	2676	adhE		COG1012	Aldehyde-alcohol dehydrogenase
ILNFNBCO_04437	CDS	618	tdk	2.7.1.21	COG1435	Thymidine kinase
ILNFNBCO_04438	CDS	414	hns		COG2916	DNA-binding protein H-NS
ILNFNBCO_04439	CDS	909	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
ILNFNBCO_04440	CDS	1014	rssB		COG0784	Regulator of RpoS
ILNFNBCO_04441	CDS	945			COG1752	putative NTE family protein
ILNFNBCO_04442	CDS	459				hypothetical protein
ILNFNBCO_04443	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
ILNFNBCO_04444	tRNA	85				tRNA-Tyr(gta)
ILNFNBCO_04445	misc_RNA	131				RtT
ILNFNBCO_04446	tRNA	85				tRNA-Tyr(gta)
ILNFNBCO_04447	misc_RNA	132				RtT
ILNFNBCO_04448	misc_RNA	132				RtT
ILNFNBCO_04449	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
ILNFNBCO_04450	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
ILNFNBCO_04451	CDS	1539	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
ILNFNBCO_04452	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
ILNFNBCO_04453	CDS	1392	narK		COG2223	Nitrate/nitrite transporter NarK
ILNFNBCO_04454	CDS	219				hypothetical protein
ILNFNBCO_04455	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
ILNFNBCO_04456	CDS	651	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
ILNFNBCO_04457	CDS	1431				Invasin
ILNFNBCO_04458	CDS	354	ychN		COG1553	Protein YchN
ILNFNBCO_04459	CDS	720	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
ILNFNBCO_04460	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
ILNFNBCO_04461	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
ILNFNBCO_04462	misc_RNA	60				rdlD
ILNFNBCO_04463	CDS	540	ylpA_1			Lipoprotein YlpA
ILNFNBCO_04464	CDS	252				hypothetical protein
ILNFNBCO_04465	CDS	291				hypothetical protein
ILNFNBCO_04466	CDS	360	dgkA_2	2.7.1.107	COG0818	Diacylglycerol kinase
ILNFNBCO_04467	CDS	1620	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
ILNFNBCO_04468	CDS	276				hypothetical protein
ILNFNBCO_04469	CDS	699	ureD			Urease accessory protein UreD
ILNFNBCO_04470	CDS	303	ureA	3.5.1.5		Urease subunit gamma
ILNFNBCO_04471	CDS	321	ureB	3.5.1.5		Urease subunit beta
ILNFNBCO_04472	CDS	1704	ureC	3.5.1.5		Urease subunit alpha
ILNFNBCO_04473	misc_RNA	279				5_ureB_sRNA
ILNFNBCO_04474	CDS	465	ureE			Urease accessory protein UreE
ILNFNBCO_04475	CDS	675	ureF			Urease accessory protein UreF
ILNFNBCO_04476	CDS	618	ureG			Urease accessory protein UreG
ILNFNBCO_04477	CDS	132	pet	3.4.21.-		Serine protease pet autotransporter
ILNFNBCO_04478	CDS	342				hypothetical protein
ILNFNBCO_04479	CDS	129	ylpA_2			Lipoprotein YlpA
ILNFNBCO_04480	CDS	264	ykgM_1		COG0254	50S ribosomal protein L31 type B
ILNFNBCO_04481	misc_RNA	158				sok
ILNFNBCO_04482	CDS	141				hypothetical protein
ILNFNBCO_04483	CDS	672				hypothetical protein
ILNFNBCO_04484	misc_RNA	152				STAXI
ILNFNBCO_04485	misc_RNA	154				EFASI
ILNFNBCO_04486	CDS	486				IS66 family transposase ISEc49
ILNFNBCO_04487	CDS	426				hypothetical protein
ILNFNBCO_04488	CDS	351				hypothetical protein
ILNFNBCO_04489	CDS	1614				IS66 family transposase IS682
ILNFNBCO_04490	CDS	858				IS66 family transposase ISEc49
ILNFNBCO_04491	CDS	342				hypothetical protein
ILNFNBCO_04492	CDS	330				hypothetical protein
ILNFNBCO_04493	CDS	468				hypothetical protein
ILNFNBCO_04494	CDS	1209				hypothetical protein
ILNFNBCO_04495	CDS	957				hypothetical protein
ILNFNBCO_04496	CDS	1080	stiP	3.4.22.-		Cysteine protease StiP
ILNFNBCO_04497	CDS	774				hypothetical protein
ILNFNBCO_04498	CDS	1143				hypothetical protein
ILNFNBCO_04499	CDS	1059				hypothetical protein
ILNFNBCO_04500	CDS	582	yceD_2		COG2310	General stress protein 16U
ILNFNBCO_04501	CDS	1158				hypothetical protein
ILNFNBCO_04502	CDS	456				hypothetical protein
ILNFNBCO_04503	CDS	1041	alx_2		COG0861	Putative membrane-bound redox modulator Alx
ILNFNBCO_04504	CDS	579	yceD_3		COG2310	General stress protein 16U
ILNFNBCO_04505	CDS	576	yceD_4		COG2310	General stress protein 16U
ILNFNBCO_04506	CDS	387				hypothetical protein
ILNFNBCO_04507	CDS	2091	cirA_2		COG4771	Colicin I receptor
ILNFNBCO_04508	CDS	219				hypothetical protein
ILNFNBCO_04509	misc_RNA	74				Esr41
ILNFNBCO_04510	CDS	129				hypothetical protein
ILNFNBCO_04511	CDS	195				hypothetical protein
ILNFNBCO_04512	CDS	180				hypothetical protein
ILNFNBCO_04513	CDS	273				hypothetical protein
ILNFNBCO_04514	CDS	198				hypothetical protein
ILNFNBCO_04515	CDS	1125	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
ILNFNBCO_04516	CDS	294			COG1662	IS1 family transposase IS1X2
ILNFNBCO_04517	CDS	459				hypothetical protein
ILNFNBCO_04518	CDS	510				hypothetical protein
ILNFNBCO_04519	CDS	624				hypothetical protein
ILNFNBCO_04520	CDS	234				hypothetical protein
ILNFNBCO_04521	CDS	192				hypothetical protein
ILNFNBCO_04522	CDS	2238				hypothetical protein
ILNFNBCO_04523	CDS	2973	nfrA		COG0457	Bacteriophage adsorption protein A
ILNFNBCO_04524	CDS	891				hypothetical protein
ILNFNBCO_04525	CDS	762	rhaR_5			HTH-type transcriptional activator RhaR
ILNFNBCO_04526	tRNA	77				tRNA-Arg(tct)
ILNFNBCO_04527	CDS	633	bvgA			Virulence factors putative positive transcription regulator BvgA
ILNFNBCO_04528	CDS	516	sfmF			putative fimbrial-like protein SfmF
ILNFNBCO_04529	CDS	1008	sfmH			putative fimbrial-like protein SfmH
ILNFNBCO_04530	CDS	2610	sfmD		COG3188	Outer membrane usher protein SfmD
ILNFNBCO_04531	CDS	693	sfmC			putative fimbrial chaperone SfmC
ILNFNBCO_04532	CDS	543	sfmA			putative fimbrial-like protein SfmA
ILNFNBCO_04533	CDS	867	folD		COG0190	Bifunctional protein FolD protein
ILNFNBCO_04534	CDS	213	ybcJ		COG2501	putative protein YbcJ
ILNFNBCO_04535	CDS	522	ybcI		COG1988	Inner membrane protein YbcI
ILNFNBCO_04536	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
ILNFNBCO_04537	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
ILNFNBCO_04538	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
ILNFNBCO_04539	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
ILNFNBCO_04540	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
ILNFNBCO_04541	CDS	894	arcC2_2	2.7.2.2		Carbamate kinase 2
ILNFNBCO_04542	CDS	816				hypothetical protein
ILNFNBCO_04543	CDS	1260				hypothetical protein
ILNFNBCO_04544	CDS	1668	fdrA_2		COG0074	Protein FdrA
ILNFNBCO_04545	CDS	1050	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
ILNFNBCO_04546	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
ILNFNBCO_04547	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
ILNFNBCO_04548	misc_RNA	67				STnc480
ILNFNBCO_04549	CDS	1146	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
ILNFNBCO_04550	CDS	1302	ybbY		COG2233	Putative purine permease YbbY
ILNFNBCO_04551	CDS	465	allB_1	3.5.2.5	COG0044	Allantoinase
ILNFNBCO_04552	CDS	891	allB_2	3.5.2.5	COG0044	Allantoinase
ILNFNBCO_04553	CDS	1392	ybbW		COG1953	Putative allantoin permease
ILNFNBCO_04554	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
ILNFNBCO_04555	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
ILNFNBCO_04556	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
ILNFNBCO_04557	CDS	816	allR		COG1414	HTH-type transcriptional repressor AllR
ILNFNBCO_04558	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
ILNFNBCO_04559	CDS	927	allS			HTH-type transcriptional activator AllS
ILNFNBCO_04560	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
ILNFNBCO_04561	CDS	372				IS481 family transposase ISErsp1
ILNFNBCO_04562	CDS	261				hypothetical protein
ILNFNBCO_04563	CDS	1803				hypothetical protein
ILNFNBCO_04564	CDS	858	murI	5.1.1.3	COG0796	Glutamate racemase
ILNFNBCO_04565	CDS	1845	btuB		COG4206	Vitamin B12 transporter BtuB
ILNFNBCO_04566	misc_RNA	191				Cobalamin
ILNFNBCO_04567	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
ILNFNBCO_04568	CDS	360	yijD			Inner membrane protein YijD
ILNFNBCO_04569	CDS	705	fabR		COG1309	HTH-type transcriptional repressor FabR
ILNFNBCO_04570	CDS	1317	kgtP_2			Alpha-ketoglutarate permease
ILNFNBCO_04571	CDS	1167	hipO	3.5.1.32	COG1473	Hippurate hydrolase
ILNFNBCO_04572	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
ILNFNBCO_04573	CDS	918	oxyR_2			Hydrogen peroxide-inducible genes activator
ILNFNBCO_04574	misc_RNA	110				OxyS
ILNFNBCO_04575	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
ILNFNBCO_04576	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
ILNFNBCO_04577	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
ILNFNBCO_04578	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
ILNFNBCO_04579	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
ILNFNBCO_04580	CDS	1734	eptC_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
ILNFNBCO_04581	CDS	852	rhaS_4			HTH-type transcriptional activator RhaS
ILNFNBCO_04582	CDS	342	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
ILNFNBCO_04583	CDS	879	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
ILNFNBCO_04584	CDS	2298	cutC_3	4.3.99.4	COG1882	Choline trimethylamine-lyase
ILNFNBCO_04585	CDS	321	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
ILNFNBCO_04586	CDS	1080	manP_2		COG1299	PTS system mannose-specific EIIBCA component
ILNFNBCO_04587	CDS	2502	fryA_2		COG1080	Multiphosphoryl transfer protein 1
ILNFNBCO_04588	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
ILNFNBCO_04589	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
ILNFNBCO_04590	CDS	618				hypothetical protein
ILNFNBCO_04591	CDS	906	yijE			putative cystine transporter YijE
ILNFNBCO_04592	CDS	2181	katG_1	1.11.1.21	COG0376	Catalase-peroxidase
ILNFNBCO_04593	CDS	891	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
ILNFNBCO_04594	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
ILNFNBCO_04595	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
ILNFNBCO_04596	CDS	318	metJ		COG3060	Met repressor
ILNFNBCO_04597	CDS	609				hypothetical protein
ILNFNBCO_04598	CDS	273			COG1662	IS1 family transposase IS1H
ILNFNBCO_04599	CDS	315				hypothetical protein
ILNFNBCO_04600	CDS	237				hypothetical protein
ILNFNBCO_04601	CDS	462				hypothetical protein
ILNFNBCO_04602	misc_RNA	66				rdlD
ILNFNBCO_04603	CDS	108	ldrA_1			Small toxic polypeptide LdrA
ILNFNBCO_04604	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
ILNFNBCO_04605	CDS	810				hypothetical protein
ILNFNBCO_04606	CDS	393	ychQ		COG3094	Protein YchQ
ILNFNBCO_04607	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
ILNFNBCO_04608	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
ILNFNBCO_04609	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
ILNFNBCO_04610	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
ILNFNBCO_04611	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
ILNFNBCO_04612	CDS	1014	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
ILNFNBCO_04613	CDS	1653	dauA		COG0659	C4-dicarboxylic acid transporter DauA
ILNFNBCO_04614	CDS	279				hypothetical protein
ILNFNBCO_04615	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
ILNFNBCO_04616	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
ILNFNBCO_04617	CDS	1161				hypothetical protein
ILNFNBCO_04618	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
ILNFNBCO_04619	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
ILNFNBCO_04620	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
ILNFNBCO_04621	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
ILNFNBCO_04622	CDS	1299	dadA_2	1.4.99.-	COG0665	D-amino acid dehydrogenase
ILNFNBCO_04623	CDS	1533				hypothetical protein
ILNFNBCO_04624	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
ILNFNBCO_04625	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
ILNFNBCO_04626	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
ILNFNBCO_04627	CDS	1269	umuC		COG0389	Protein UmuC
ILNFNBCO_04628	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
ILNFNBCO_04629	misc_RNA	79				C0299
ILNFNBCO_04630	CDS	912	hlyE			Hemolysin E, chromosomal
ILNFNBCO_04631	CDS	447				hypothetical protein
ILNFNBCO_04632	CDS	660	ycgM		COG0179	putative protein YcgM
ILNFNBCO_04633	CDS	294	ycgL		COG3100	Protein YcgL
ILNFNBCO_04634	CDS	159				hypothetical protein
ILNFNBCO_04635	CDS	402	pliG			Inhibitor of g-type lysozyme
ILNFNBCO_04636	CDS	369				hypothetical protein
ILNFNBCO_04637	CDS	696	minC		COG0850	Septum site-determining protein MinC
ILNFNBCO_04638	CDS	813	minD		COG2894	Septum site-determining protein MinD
ILNFNBCO_04639	CDS	267	minE		COG0851	Cell division topological specificity factor
ILNFNBCO_04640	CDS	759				putative autotransporter
ILNFNBCO_04641	CDS	585				hypothetical protein
ILNFNBCO_04642	CDS	954	ompT	3.4.23.49	COG4571	Protease 7
ILNFNBCO_04643	CDS	1485	caeB	3.1.1.-		Carboxylesterase B
ILNFNBCO_04644	CDS	234	yfcQ_2			putative fimbrial-like protein YfcQ
ILNFNBCO_04645	CDS	501	yfcR			putative fimbrial-like protein YfcR
ILNFNBCO_04646	CDS	759	yfcS		COG3121	putative fimbrial chaperone YfcS
ILNFNBCO_04647	CDS	2640	papC_2		COG3188	Outer membrane usher protein PapC
ILNFNBCO_04648	CDS	564	yfcV			putative fimbrial-like protein YfcV
ILNFNBCO_04649	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
ILNFNBCO_04650	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
ILNFNBCO_04651	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
ILNFNBCO_04652	CDS	285				hypothetical protein
ILNFNBCO_04653	CDS	1341	fadL		COG2067	Long-chain fatty acid transport protein
ILNFNBCO_04654	CDS	1032				hypothetical protein
ILNFNBCO_04655	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
ILNFNBCO_04656	CDS	933	yfdC		COG2116	Inner membrane protein YfdC
ILNFNBCO_04657	CDS	8376				hypothetical protein
ILNFNBCO_04658	CDS	1266				hypothetical protein
ILNFNBCO_04659	CDS	294				hypothetical protein
ILNFNBCO_04660	CDS	447				hypothetical protein
ILNFNBCO_04661	CDS	657				hypothetical protein
ILNFNBCO_04662	CDS	402				hypothetical protein
ILNFNBCO_04663	CDS	141				hypothetical protein
ILNFNBCO_04664	CDS	735				hypothetical protein
ILNFNBCO_04665	CDS	618				hypothetical protein
ILNFNBCO_04666	CDS	279				hypothetical protein
ILNFNBCO_04667	CDS	1269				hypothetical protein
